,Player,FantPos,Age,G,Y/A,Y/R,PPR,VBD,PosRank,OvRank,Year,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushTD/G,Tgt/G,Rec/G,RecYds/G,RecTD/G,TotTD/G,PPG,ID,Next Year PPG
165,CJAnderson,RB,25,7,3.97,8.00,102.5,0,40,0,2016,0.0,0.0,0.0,0.0,0.0,15.714,62.429,0.571,3.429,2.286,18.286,0.143,0.714,14.643,CJAnderson2016,10.944
166,CJAnderson,RB,26,16,4.11,8.00,175.1,20,17,50,2017,0.0,0.0,0.0,0.0,0.0,15.312,62.938,0.188,2.5,1.75,14.0,0.062,0.25,10.944,CJAnderson2017,NaN
167,CJBeathard,QB,24,7,5.23,0,88.8,0,33,0,2017,17.571,32.0,204.286,0.571,0.857,3.714,19.429,0.429,0.0,0.0,0.0,0.0,0.429,12.686,CJBeathard2017,NaN
168,CJFiedorowicz,TE,25,15,0,10.35,133.9,0,17,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.933,3.6,37.267,0.267,0.267,8.927,CJFiedorowicz2016,5.34
169,CJFiedorowicz,TE,26,5,0,9.07,26.7,0,69,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.8,25.4,0.0,0.0,5.34,CJFiedorowicz2017,NaN
170,CJGoodwin,0,26,14,0,0,0,0,203,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CJGoodwin2016,0.0
171,CJGoodwin,0,27,14,0,0,0,0,214,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CJGoodwin2017,NaN
172,CJHam,RB,24,16,1.86,9.71,21.1,0,101,0,2017,0.0,0.0,0.0,0.0,0.0,0.438,0.812,0.062,0.5,0.438,4.25,0.0,0.062,1.319,CJHam2017,NaN
173,CJProsise,RB,22,6,5.73,12.24,61.0,0,64,0,2016,0.0,0.0,0.0,0.0,0.0,5.0,28.667,0.167,3.167,2.833,34.667,0.0,0.167,10.167,CJProsise2016,3.4
174,CJProsise,RB,23,5,2.09,14.50,17.0,0,109,0,2017,0.0,0.0,0.0,0.0,0.0,2.2,4.6,0.0,2.2,1.2,17.4,0.0,0.0,3.4,CJProsise2017,NaN
175,CJUzomah,TE,23,10,0,9.36,54.4,0,44,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.5,23.4,0.1,0.1,5.44,CJUzomah2016,1.8
176,CJUzomah,TE,24,14,0,9.20,25.2,0,63,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071,0.714,6.571,0.071,0.071,1.8,CJUzomah2017,NaN
177,CamNewton,QB,27,15,3.99,0,254.3,0,17,0,2016,18.0,34.0,233.933,1.267,0.933,6.0,23.933,0.333,0.0,0.0,0.0,0.0,0.333,16.953,CamNewton2016,18.719
178,CamNewton,QB,28,16,5.42,0,299.5,44,2,23,2017,18.188,30.75,206.375,1.375,1.0,8.688,47.125,0.375,0.0,0.0,0.0,0.0,0.375,18.719,CamNewton2017,NaN
179,CameronArtisPayne,RB,26,3,4.00,11.00,28.5,0,80,0,2016,0.0,0.0,0.0,0.0,0.0,12.0,48.0,0.667,0.333,0.333,3.667,0.0,0.667,9.5,CameronArtisPayne2016,1.285
180,CameronArtisPayne,RB,27,13,5.28,2.00,16.7,0,97,0,2017,0.0,0.0,0.0,0.0,0.0,1.385,7.308,0.077,0.077,0.077,0.154,0.0,0.077,1.285,CameronArtisPayne2017,NaN
181,CameronBrate,TE,25,15,0,11.58,171.0,27,6,37,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.8,44.0,0.533,0.533,11.4,CameronBrate2016,8.944
182,CameronBrate,TE,26,16,0,12.31,143.1,13,8,60,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812,3.0,36.938,0.375,0.375,8.944,CameronBrate2017,NaN
183,CameronMeredith,WR,24,14,6.00,13.45,179.5,0,42,0,2016,0.071,0.071,0.143,0.071,0.0,0.071,0.429,0.0,6.929,4.714,63.429,0.286,0.286,12.821,CameronMeredith2016,NaN
184,CardaleJones,QB,24,1,-1.00,0,1.7,0,59,0,2016,6.0,11.0,96.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,CardaleJones2016,NaN
185,CarlosHyde,RB,26,13,4.55,6.04,192.1,28,14,36,2016,0.0,0.0,0.0,0.0,0.0,16.692,76.0,0.462,2.538,2.077,12.538,0.231,0.692,14.777,CarlosHyde2016,14.612
186,CarlosHyde,RB,27,16,3.91,5.93,233.8,48,11,20,2017,0.0,0.0,0.0,0.0,0.0,15.0,58.625,0.5,5.5,3.688,21.875,0.0,0.5,14.612,CarlosHyde2017,NaN
187,CarsonPalmer,QB,37,15,2.71,0,243.1,0,19,0,2016,24.267,39.8,282.2,1.733,0.933,0.933,2.533,0.0,0.0,0.0,0.0,0.0,0.0,16.207,CarsonPalmer2016,14.614
188,CarsonPalmer,QB,38,7,0.86,0,102.3,0,32,0,2017,23.429,38.143,282.571,1.286,1.0,2.0,1.714,0.0,0.0,0.0,0.0,0.0,0.0,14.614,CarsonPalmer2017,NaN
189,CarsonWentz,QB,24,16,3.26,7.00,214.0,0,24,0,2016,23.688,37.938,236.375,1.0,0.875,2.875,9.375,0.125,0.062,0.062,0.438,0.0,0.125,13.375,CarsonWentz2016,21.669
190,CarsonWentz,QB,25,13,4.67,0,281.7,26,5,40,2017,20.385,33.846,253.538,2.538,0.538,4.923,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21.669,CarsonWentz2017,NaN
191,CaseKeenum,QB,28,10,2.55,0,111.1,0,30,0,2016,19.6,32.2,220.1,0.9,1.1,2.0,5.1,0.1,0.0,0.0,0.0,0.0,0.1,11.11,CaseKeenum2016,15.86
192,CaseKeenum,QB,29,15,4.00,0,237.9,0,14,0,2017,21.667,32.067,236.467,1.467,0.467,2.667,10.667,0.067,0.0,0.0,0.0,0.0,0.067,15.86,CaseKeenum2017,NaN
193,CecilShorts,WR,29,9,0,13.82,26.2,0,135,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.222,16.889,0.0,0.0,2.911,CecilShorts2016,NaN
194,CedricPeerman,RB,30,6,2.50,0,1.5,0,139,0,2016,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.167,0.0,0.0,0.0,0.0,0.25,CedricPeerman2016,NaN
195,CethanCarter,0,22,16,0,0,0,0,110,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CethanCarter2017,NaN
196,ChadHansen,WR,22,15,0,10.44,18.4,0,149,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133,0.6,6.267,0.0,0.0,1.227,ChadHansen2017,NaN
197,ChadHenne,QB,31,1,-2.00,0,-0.2,0,67,0,2016,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,ChadHenne2016,-0.25
198,ChadHenne,QB,32,2,-1.00,0,-0.5,0,71,0,2017,0.0,1.0,0.0,0.0,0.0,2.5,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,ChadHenne2017,NaN
199,ChadWilliams,WR,23,6,16.50,10.33,9.4,0,169,0,2017,0.0,0.0,0.0,0.0,0.0,0.333,5.5,0.0,1.167,0.5,5.167,0.0,0.0,1.567,ChadWilliams2017,NaN
200,CharcandrickWest,RB,25,15,3.33,6.71,94.1,0,54,0,2016,0.0,0.0,0.0,0.0,0.0,5.867,19.533,0.067,2.267,1.867,12.533,0.133,0.2,6.273,CharcandrickWest2016,5.631
201,CharcandrickWest,RB,26,13,4.00,5.56,73.2,0,68,0,2017,0.0,0.0,0.0,0.0,0.0,1.385,5.538,0.154,2.615,2.077,11.538,0.154,0.308,5.631,CharcandrickWest2017,NaN
202,CharlesClay,TE,27,15,0,9.68,136.2,0,18,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.8,36.8,0.267,0.267,9.08,CharlesClay2016,8.985
203,CharlesClay,TE,28,13,0,11.39,116.8,0,19,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.692,3.769,42.923,0.154,0.154,8.985,CharlesClay2017,NaN
204,CharlesJohnson,WR,27,16,0,11.60,43.2,0,120,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312,1.25,14.5,0.0,0.0,2.7,CharlesJohnson2016,NaN
205,CharlesSims,RB,26,7,2.92,7.92,67.9,0,65,0,2016,0.0,0.0,0.0,0.0,0.0,7.286,21.286,0.143,4.571,3.429,27.143,0.143,0.286,9.7,CharlesSims2016,4.588
206,CharlesSims,RB,27,16,4.52,7.11,73.4,0,75,0,2017,0.0,0.0,0.0,0.0,0.0,1.312,5.938,0.0,2.938,2.188,15.562,0.062,0.062,4.588,CharlesSims2017,NaN
207,CharlieWhitehurst,QB,34,1,0.50,0,9.4,0,51,0,2016,14.0,24.0,182.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,CharlieWhitehurst2016,NaN
208,CharonePeake,WR,24,15,0,9.79,43.6,0,117,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,1.267,12.4,0.0,0.067,2.907,CharonePeake2016,0.433
209,CharonePeake,WR,25,3,0,3.00,1.3,0,197,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,1.0,0.0,0.0,0.433,CharonePeake2017,NaN
210,ChaseCoffman,0,30,2,0,0,0,0,111,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ChaseCoffman2016,NaN
211,ChaseDaniel,QB,30,1,0,0,0.6,0,62,0,2016,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,ChaseDaniel2016,-0.2
212,ChaseDaniel,QB,31,1,-0.67,0,-0.2,0,70,0,2017,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,ChaseDaniel2017,NaN
213,ChesterRogers,WR,22,14,0,14.37,46.3,0,112,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429,1.357,19.5,0.0,0.0,3.307,ChesterRogers2016,5.291
214,ChesterRogers,WR,23,11,2.67,12.35,58.2,0,102,0,2017,0.0,0.0,0.0,0.0,0.0,0.273,0.727,0.0,3.364,2.091,25.818,0.091,0.091,5.291,ChesterRogers2017,NaN
215,ChrisCarson,RB,23,4,4.24,8.43,39.7,0,84,0,2017,0.0,0.0,0.0,0.0,0.0,12.25,52.0,0.0,2.0,1.75,14.75,0.25,0.25,9.925,ChrisCarson2017,NaN
216,ChrisConley,WR,24,16,0,12.05,97.0,0,88,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312,2.75,33.125,0.0,0.0,6.062,ChrisConley2016,5.7
217,ChrisConley,WR,25,5,0,15.91,28.5,0,127,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.2,35.0,0.0,0.0,5.7,ChrisConley2017,NaN
218,ChrisGodwin,WR,21,16,0,15.44,92.5,0,69,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438,2.125,32.812,0.062,0.062,5.781,ChrisGodwin2017,NaN
219,ChrisHarper,WR,23,9,0,10.23,26.3,0,138,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333,1.444,14.778,0.0,0.0,2.922,ChrisHarper2016,NaN
220,ChrisHogan,WR,29,15,3.00,17.89,128.9,0,53,0,2016,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,3.867,2.533,45.333,0.267,0.267,8.593,ChrisHogan2016,12.178
221,ChrisHogan,WR,30,9,5.67,12.91,109.6,0,54,0,2017,0.0,0.0,0.0,0.0,0.0,0.333,1.889,0.0,6.556,3.778,48.778,0.556,0.556,12.178,ChrisHogan2017,NaN
222,ChrisIvory,RB,28,11,3.75,9.30,94.5,0,48,0,2016,0.0,0.0,0.0,0.0,0.0,10.636,39.909,0.273,2.545,1.818,16.909,0.0,0.273,8.591,ChrisIvory2016,6.05
223,ChrisIvory,RB,29,14,3.41,8.33,84.7,0,58,0,2017,0.0,0.0,0.0,0.0,0.0,8.0,27.286,0.071,2.0,1.5,12.5,0.071,0.143,6.05,ChrisIvory2017,NaN
224,ChrisJohnson,RB,31,4,3.80,0,15.5,0,98,0,2016,0.0,0.0,0.0,0.0,0.0,6.25,23.75,0.25,0.25,0.0,0.0,0.0,0.25,3.875,ChrisJohnson2016,5.175
225,ChrisJohnson,RB,32,4,2.53,8.60,20.7,0,96,0,2017,0.0,0.0,0.0,0.0,0.0,11.25,28.5,0.0,1.5,1.25,10.75,0.0,0.0,5.175,ChrisJohnson2017,NaN
226,ChrisManhertz,TE,24,7,0,10.00,2.0,0,105,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,1.429,0.0,0.0,0.286,ChrisManhertz2016,0.231
227,ChrisManhertz,TE,25,16,0,8.50,3.7,0,97,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,1.062,0.0,0.0,0.231,ChrisManhertz2017,NaN
228,ChrisMoore,WR,23,15,6.33,6.57,19.5,0,143,0,2016,0.0,0.0,0.0,0.0,0.0,0.2,1.267,0.0,1.067,0.467,3.067,0.0,0.067,1.3,ChrisMoore2016,5.069
229,ChrisMoore,WR,24,13,-4.50,13.78,65.9,0,85,0,2017,0.0,0.0,0.0,0.0,0.0,0.154,-0.692,0.0,2.923,1.385,19.077,0.231,0.308,5.069,ChrisMoore2017,NaN
230,ChrisThompson,RB,26,16,5.24,7.12,147.5,0,35,0,2016,0.0,0.0,0.0,0.0,0.0,4.25,22.25,0.188,3.875,3.062,21.812,0.125,0.312,9.219,ChrisThompson2016,15.14
231,ChrisThompson,RB,27,10,4.59,13.08,151.4,0,31,0,2017,0.0,0.0,0.0,0.0,0.0,6.4,29.4,0.2,5.4,3.9,51.0,0.4,0.6,15.14,ChrisThompson2017,1.031
232,ChrisThompson,WR,23,13,0,16.80,13.4,0,154,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.385,6.462,0.0,0.0,1.031,ChrisThompson2017,NaN
233,ChristianMcCaffrey,RB,21,16,3.72,8.14,228.6,22,15,45,2017,0.0,0.0,0.0,0.0,0.0,7.312,27.188,0.125,7.062,5.0,40.688,0.312,0.438,14.288,ChristianMcCaffrey2017,NaN
234,ChristineMichael,RB,26,15,3.94,4.86,137.0,0,28,0,2016,0.0,0.0,0.0,0.0,0.0,9.867,38.867,0.467,1.933,1.467,7.133,0.067,0.533,9.133,ChristineMichael2016,NaN
235,ClarkHarris,0,32,13,0,0,0,0,120,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClarkHarris2016,0.0
236,ClarkHarris,0,33,16,0,0,0,0,124,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClarkHarris2017,NaN
237,ClayHarbor,TE,29,15,0,6.33,4.9,0,93,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.267,0.0,0.0,0.327,ClayHarbor2016,NaN
238,CliveWalford,TE,25,15,0,10.88,86.9,0,28,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.467,2.2,23.933,0.2,0.2,5.793,CliveWalford2016,1.308
239,CliveWalford,TE,26,13,0,8.89,17.0,0,76,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.692,6.154,0.0,0.0,1.308,CliveWalford2017,NaN
240,CobiHamilton,WR,26,11,0,13.76,52.4,0,103,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545,1.545,21.273,0.182,0.182,4.764,CobiHamilton2016,0.6
241,CobiHamilton,WR,27,3,0,8.00,1.8,0,191,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333,2.667,0.0,0.0,0.6,CobiHamilton2017,NaN
242,CobyFleener,TE,28,16,2.00,12.62,137.3,0,12,76,2016,0.0,0.0,0.0,0.0,0.0,0.062,0.125,0.062,5.062,3.125,39.438,0.188,0.25,8.581,CobyFleener2016,5.773
243,CobyFleener,TE,29,11,0,13.41,63.5,0,32,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727,2.0,26.818,0.182,0.182,5.773,CobyFleener2017,NaN
244,CodyCore,WR,22,8,0,11.76,37.0,0,128,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,2.125,25.0,0.0,0.0,4.625,CodyCore2016,0.0
245,CodyCore,0,23,13,0,0,0,0,217,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,CodyCore2017,NaN
246,CodyKessler,QB,23,9,1.64,0,77.0,0,32,0,2016,14.222,21.667,153.333,0.667,0.222,1.222,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.556,CodyKessler2016,0.967
247,CodyKessler,QB,24,3,-1.00,0,2.9,0,60,0,2017,3.667,7.667,42.0,0.0,0.333,0.333,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.967,CodyKessler2017,NaN
248,CodyLatimer,WR,24,12,0,9.50,15.6,0,156,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.667,6.333,0.0,0.0,1.3,CodyLatimer2016,5.609
249,CodyLatimer,WR,25,11,0,15.11,61.7,0,90,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818,1.727,26.091,0.182,0.182,5.609,CodyLatimer2017,NaN
250,ColeBeasley,WR,27,16,7.00,11.11,189.0,0,40,0,2016,0.0,0.062,0.0,0.0,0.0,0.062,0.438,0.0,6.125,4.688,52.062,0.312,0.312,11.812,ColeBeasley2016,6.093
251,ColeBeasley,WR,28,15,0,8.72,91.4,0,71,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.4,20.933,0.267,0.267,6.093,ColeBeasley2017,NaN
252,ColeHikutini,TE,23,4,0,7.50,3.5,0,98,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,3.75,0.0,0.0,0.875,ColeHikutini2017,NaN
253,ColeWick,TE,23,6,0,9.00,3.8,0,94,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,3.0,0.0,0.0,0.633,ColeWick2016,NaN
254,ColinKaepernick,QB,29,12,6.78,0,200.4,0,25,0,2016,16.333,27.583,186.75,1.333,0.333,5.75,39.0,0.167,0.0,0.0,0.0,0.0,0.167,16.7,ColinKaepernick2016,NaN
255,ColtMcCoy,0,31,1,0,0,0,0,68,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ColtMcCoy2017,NaN
256,ConnorCook,QB,23,1,0,0,6.0,0,57,0,2016,14.0,21.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,ConnorCook2016,NaN
257,ConnorHamlett,TE,24,3,0,17.00,8.7,0,79,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,5.667,0.333,0.333,2.9,ConnorHamlett2016,NaN
258,CooperKupp,WR,24,15,0,14.02,176.9,4,27,70,2017,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,6.267,4.133,57.933,0.333,0.333,11.793,CooperKupp2017,NaN
259,CooperRush,QB,24,2,6.50,0,1.4,0,63,0,2017,0.5,1.5,1.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,CooperRush2017,NaN
260,CordarrellePatterson,WR,25,16,6.14,8.71,119.6,0,72,0,2016,0.0,0.0,0.0,0.0,0.0,0.438,2.688,0.0,4.375,3.25,28.312,0.125,0.188,7.475,CordarrellePatterson2016,5.375
261,CordarrellePatterson,WR,26,16,9.31,9.97,86.0,0,72,0,2017,0.0,0.0,0.0,0.0,0.0,0.812,7.562,0.125,2.625,1.938,19.312,0.0,0.125,5.375,CordarrellePatterson2017,NaN
262,CoreyBrown,WR,25,16,3.00,10.22,59.2,0,107,0,2016,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,3.312,1.688,17.25,0.062,0.062,3.7,CoreyBrown2016,NaN
263,CoreyClement,RB,23,16,4.34,12.30,92.4,0,45,0,2017,0.0,0.0,0.0,0.0,0.0,4.625,20.062,0.25,0.938,0.625,7.688,0.125,0.375,5.775,CoreyClement2017,NaN
264,CoreyColeman,WR,22,10,5.00,12.52,93.3,0,83,0,2016,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,7.3,3.3,41.3,0.3,0.3,9.33,CoreyColeman2016,7.278
265,CoreyColeman,WR,23,9,0,13.26,65.5,0,91,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444,2.556,33.889,0.222,0.222,7.278,CoreyColeman2017,NaN
266,CoreyDavis,WR,22,11,0,11.03,69.5,0,101,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909,3.091,34.091,0.0,0.0,6.318,CoreyDavis2017,NaN
267,CoreyGrant,RB,25,11,5.13,8.75,35.9,0,76,0,2016,0.0,0.0,0.0,0.0,0.0,2.909,14.909,0.091,0.636,0.364,3.182,0.091,0.182,3.264,CoreyGrant2016,2.619
268,CoreyGrant,RB,26,16,8.27,13.67,41.9,0,74,0,2017,0.0,0.0,0.0,0.0,0.0,1.875,15.5,0.125,0.25,0.188,2.562,0.0,0.125,2.619,CoreyGrant2017,NaN
269,CoryHarkey,0,26,12,0,0,0,0,117,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CoryHarkey2016,NaN
270,CrockettGillmore,TE,25,7,0,8.88,21.1,0,69,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.143,10.143,0.143,0.143,3.014,CrockettGillmore2016,NaN
271,CurtisSamuel,WR,21,9,16.00,7.67,32.9,0,126,0,2017,0.0,0.0,0.0,0.0,0.0,0.444,7.111,0.0,2.889,1.667,12.778,0.0,0.0,3.656,CurtisSamuel2017,NaN
272,DJFoster,RB,23,3,3.43,2.00,3.6,0,132,0,2016,0.0,0.0,0.0,0.0,0.0,2.333,8.0,0.0,0.667,0.333,0.667,0.0,0.0,1.2,DJFoster2016,4.6
273,DJFoster,RB,24,7,3.17,7.82,32.2,0,98,0,2017,0.0,0.0,0.0,0.0,0.0,0.857,2.714,0.0,4.0,2.429,19.0,0.0,0.0,4.6,DJFoster2017,NaN
274,DJTialavea,TE,25,2,0,1.00,7.1,0,83,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,3.55,DJTialavea2016,NaN
275,DOntaForeman,RB,21,10,4.19,13.83,57.0,0,65,0,2017,0.0,0.0,0.0,0.0,0.0,7.8,32.7,0.2,0.8,0.6,8.3,0.0,0.2,5.7,DOntaForeman2017,NaN
276,DakPrescott,QB,23,16,4.95,0,286.9,26,6,38,2016,19.438,28.688,229.188,1.438,0.25,3.562,17.625,0.375,0.0,0.0,0.0,0.0,0.375,17.931,DakPrescott2016,16.294
277,DakPrescott,QB,24,16,6.26,0,260.7,5,11,68,2017,19.25,30.625,207.75,1.375,0.812,3.562,22.312,0.375,0.0,0.0,0.0,0.0,0.375,16.294,DakPrescott2017,NaN
278,DalvinCook,RB,22,4,4.78,8.18,65.4,0,64,0,2017,0.0,0.0,0.0,0.0,0.0,18.5,88.5,0.5,4.0,2.75,22.5,0.0,0.5,16.35,DalvinCook2017,NaN
279,DamienWilliams,RB,24,15,3.29,10.83,93.4,0,51,0,2016,0.0,0.0,0.0,0.0,0.0,2.333,7.667,0.2,2.133,1.533,16.6,0.2,0.4,6.227,DamienWilliams2016,5.418
280,DamienWilliams,RB,25,11,3.93,7.75,59.6,0,72,0,2017,0.0,0.0,0.0,0.0,0.0,4.182,16.455,0.0,2.545,1.818,14.091,0.091,0.091,5.418,DamienWilliams2017,NaN
281,DamiereByrd,WR,23,1,0,16.00,2.6,0,183,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,2.6,DamiereByrd2016,4.962
282,DamiereByrd,WR,24,8,12.00,10.50,39.7,0,109,0,2017,0.0,0.0,0.0,0.0,0.0,0.125,1.5,0.0,2.125,1.25,13.125,0.25,0.375,4.962,DamiereByrd2017,NaN
283,DanielBraverman,0,23,3,0,0,0,0,211,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,DanielBraverman2016,NaN
284,DanielBrown,TE,24,8,0,7.75,34.4,0,58,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,15.5,0.125,0.125,4.3,DanielBrown2016,1.85
285,DanielBrown,TE,25,14,0,9.92,25.9,0,68,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429,0.929,9.214,0.0,0.0,1.85,DanielBrown2017,NaN
286,DanielLasco,RB,24,7,2.91,5.50,6.3,0,127,0,2016,0.0,0.0,0.0,0.0,0.0,1.571,4.571,0.0,0.571,0.286,1.571,0.0,0.0,0.9,DanielLasco2016,0.0
287,DanielLasco,0,25,3,0,0,0,0,155,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DanielLasco2017,NaN
288,DannyVitale,RB,23,9,0,6.75,6.7,0,131,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.444,3.0,0.0,0.0,0.744,DannyVitale2016,0.327
289,DannyVitale,RB,24,15,0,6.33,4.9,0,141,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.2,1.267,0.0,0.0,0.327,DannyVitale2017,NaN
290,DannyWoodhead,WR,31,2,6.11,5.83,27.1,0,123,0,2016,0.0,0.0,0.0,0.0,0.0,9.5,58.0,0.0,4.0,3.0,17.5,0.5,0.5,13.55,DannyWoodhead2016,7.325
291,DannyWoodhead,WR,32,8,4.00,6.06,58.6,0,115,0,2017,0.0,0.0,0.0,0.0,0.0,1.75,7.0,0.0,4.875,4.125,25.0,0.0,0.0,7.325,DannyWoodhead2017,NaN
292,DareOgunbowale,0,23,2,0,0,0,0,152,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DareOgunbowale2017,NaN
293,DariusPowe,WR,23,1,0,6.50,3.3,0,187,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,3.3,DariusPowe2017,NaN
294,DarrellDaniels,TE,23,12,0,8.67,5.6,0,92,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083,0.25,2.167,0.0,0.0,0.467,DarrellDaniels2017,NaN
